County,Election District,Election Precinct,Cong,Legs,Candidate Name,Party,Office Name,Office District,Winner,Election Night Votes
16,5,10,3,20,Erik Jetmir,DEM,U.S. Senator           ,,,4
16,5,10,3,20,Chelsea Manning,DEM,U.S. Senator           ,,,8
16,5,10,3,20,Marcia H. Morgan,DEM,U.S. Senator           ,,,7
16,5,10,3,20,Jerome Jerry Segal,DEM,U.S. Senator           ,,,6
16,5,10,3,20,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,8
16,5,10,3,20,Debbie Rica Wilson,DEM,U.S. Senator           ,,,22
16,5,10,3,20,Lih Young,DEM,U.S. Senator           ,,,6
16,5,10,3,20,Adam D. DeMarco,DEM,Representative in Congress,3,,28
16,5,10,3,20,John Rea,DEM,Representative in Congress,3,,13
16,5,10,3,20,Eduardo Rosas,DEM,Representative in Congress,3,,26
16,5,10,3,20,John Sarbanes,DEM,Representative in Congress,3,Y,171
16,5,10,3,20,Will Smith,DEM,State Senator          ,20,Y,220
16,5,10,3,20,Fatmata Barrie,DEM,House of Delegates     ,20,,94
16,5,10,3,20,Lorig Charkoudian,DEM,House of Delegates     ,20,Y,83
16,5,10,3,20,Malik Lendzondzo,DEM,House of Delegates     ,20,,23
16,5,10,3,20,David Moon,DEM,House of Delegates     ,20,Y,144
16,5,10,3,20,Darian Unger,DEM,House of Delegates     ,20,,95
16,5,10,3,20,Jheanelle Wilkins,DEM,House of Delegates     ,20,Y,161
16,5,10,3,20,George Zokle,DEM,House of Delegates     ,20,,22
16,5,10,3,20,Roger Berliner,DEM,County Executive       ,,,24
16,5,10,3,20,David Blair,DEM,County Executive       ,,,74
16,5,10,3,20,Marc Elrich,DEM,County Executive       ,,Y,72
16,5,10,3,20,Bill Frick,DEM,County Executive       ,,,7
16,5,10,3,20,Rose Krasnow,DEM,County Executive       ,,,35
16,5,10,3,20,George L. Leventhal,DEM,County Executive       ,,,27
16,5,10,3,20,Gabe Albornoz,DEM,County Council At Large,,Y,34
16,5,10,3,20,Rosemary O. Arkoian,DEM,County Council At Large,,,14
16,5,10,3,20,Marilyn Balcombe,DEM,County Council At Large,,,30
16,5,10,3,20,Charles Barkley,DEM,County Council At Large,,,22
16,5,10,3,20,Shruti Bhatnagar,DEM,County Council At Large,,,25
16,5,10,3,20,Cherri L. Branson,DEM,County Council At Large,,,42
16,5,10,3,20,Brandy H. M. Brooks,DEM,County Council At Large,,,76
16,5,10,3,20,Craig Carozza-Caviness,DEM,County Council At Large,,,1
16,5,10,3,20,Ron Colbert,DEM,County Council At Large,,,2
16,5,10,3,20,Bill Conway,DEM,County Council At Large,,,30
16,5,10,3,20,Hoan Dang,DEM,County Council At Large,,,23
16,5,10,3,20,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,4
16,5,10,3,20,Lorna Phillips Forde,DEM,County Council At Large,,,24
16,5,10,3,20,Jill Ortman Fouse,DEM,County Council At Large,,,22
16,5,10,3,20,Loretta Jean Garcia,DEM,County Council At Large,,,33
16,5,10,3,20,Paul S. Geller,DEM,County Council At Large,,,12
16,5,10,3,20,Evan Glass,DEM,County Council At Large,,Y,44
16,5,10,3,20,Richard Gottfried,DEM,County Council At Large,,,8
16,5,10,3,20,Neil H. Greenberger,DEM,County Council At Large,,,9
16,5,10,3,20,Seth Grimes,DEM,County Council At Large,,,12
16,5,10,3,20,Ashwani Jain,DEM,County Council At Large,,,22
16,5,10,3,20,Will Jawando,DEM,County Council At Large,,Y,122
16,5,10,3,20,David V. Lipscomb,DEM,County Council At Large,,,4
16,5,10,3,20,Melissa McKenna,DEM,County Council At Large,,,17
16,5,10,3,20,Danielle Meitiv,DEM,County Council At Large,,,19
16,5,10,3,20,Hans Riemer,DEM,County Council At Large,,Y,89
16,5,10,3,20,Michele Riley,DEM,County Council At Large,,,16
16,5,10,3,20,Graciela Rivera-Oven,DEM,County Council At Large,,,15
16,5,10,3,20,Darwin Romero,DEM,County Council At Large,,,9
16,5,10,3,20,Mohammad Siddique,DEM,County Council At Large,,,27
16,5,10,3,20,Jarrett Smith,DEM,County Council At Large,,,14
16,5,10,3,20,Steve Solomon,DEM,County Council At Large,,,11
16,5,10,3,20,Chris Wilhelm,DEM,County Council At Large,,,46
16,5,10,3,20,Kevin Harris,DEM,County Council         ,5,,73
16,5,10,3,20,Tom Hucker,DEM,County Council         ,5,Y,115
16,5,10,3,20,Kenge Malikidogo-Fludd,DEM,County Council         ,5,,36
16,5,10,3,20,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,130
16,5,10,3,20,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,155
16,5,10,3,20,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,157
16,5,10,3,20,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,157
16,5,10,3,20,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,118
16,5,10,3,20,David W. Lease,DEM,Judge of the Circuit Court,6,Y,112
16,5,10,3,20,Marylin Pierre,DEM,Judge of the Circuit Court,6,,118
16,5,10,3,20,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,127
16,5,10,3,20,John McCarthy,DEM,State's Attorney       ,,Y,190
16,5,10,3,20,Alan S. Bowser,DEM,Clerk Circuit Court,,,83
16,5,10,3,20,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,122
16,5,10,3,20,Joseph M. Griffin,DEM,Register of Wills      ,,Y,195
16,5,10,3,20,Darren Mark Popkin,DEM,Sheriff                ,,Y,194
16,5,10,3,20,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,125
16,5,10,3,20,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,114
16,5,10,3,20,Martine Laney,DEM,DEM Cent Comm Female At Large,,,82
16,5,10,3,20,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,98
16,5,10,3,20,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,120
16,5,10,3,20,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,93
16,5,10,3,20,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,77
16,5,10,3,20,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,44
16,5,10,3,20,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,58
16,5,10,3,20,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,83
16,5,10,3,20,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,77
16,5,10,3,20,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,46
16,5,10,3,20,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,68
16,5,10,3,20,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,45
16,5,10,3,20,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,62
16,5,10,3,20,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,76
16,5,10,3,20,Pamela Francine Luckett,DEM,DEM Cent Comm Female,20,Y,188
16,5,10,3,20,George Neighbors,DEM,DEM Cent Comm Male,20,Y,179
16,5,11,8,20,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,88
16,5,11,8,20,Ralph Jaffe,DEM,Governor / Lt. Governor,,,7
16,5,11,8,20,Ben Jealous,DEM,Governor / Lt. Governor,,Y,157
16,5,11,8,20,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,6
16,5,11,8,20,Valerie Ervin,DEM,Governor / Lt. Governor,,,10
16,5,11,8,20,Rich Madaleno,DEM,Governor / Lt. Governor,,,28
16,5,11,8,20,Alec Ross,DEM,Governor / Lt. Governor,,,12
16,5,11,8,20,Jim Shea,DEM,Governor / Lt. Governor,,,11
16,5,11,8,20,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,18
16,5,11,8,20,Peter Franchot,DEM,Comptroller            ,,Y,308
16,5,11,8,20,Brian E. Frosh,DEM,Attorney General       ,,Y,301
16,5,11,8,20,Ben Cardin,DEM,U.S. Senator           ,,Y,268
16,5,11,8,20,Erik Jetmir,DEM,U.S. Senator           ,,,8
16,5,11,8,20,Chelsea Manning,DEM,U.S. Senator           ,,,29
16,5,11,8,20,Marcia H. Morgan,DEM,U.S. Senator           ,,,14
16,5,11,8,20,Jerome Jerry Segal,DEM,U.S. Senator           ,,,11
16,5,11,8,20,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,7
16,5,11,8,20,Debbie Rica Wilson,DEM,U.S. Senator           ,,,9
16,5,11,8,20,Lih Young,DEM,U.S. Senator           ,,,4
16,5,11,8,20,Utam Paul,DEM,Representative in Congress,8,,22
16,5,11,8,20,Jamie Raskin,DEM,Representative in Congress,8,Y,291
16,5,11,8,20,Summer Spring,DEM,Representative in Congress,8,,34
16,5,11,8,20,Will Smith,DEM,State Senator          ,20,Y,316
16,5,11,8,20,Fatmata Barrie,DEM,House of Delegates     ,20,,98
16,5,11,8,20,Lorig Charkoudian,DEM,House of Delegates     ,20,Y,132
16,5,11,8,20,Malik Lendzondzo,DEM,House of Delegates     ,20,,33
16,5,11,8,20,David Moon,DEM,House of Delegates     ,20,Y,262
16,5,11,8,20,Darian Unger,DEM,House of Delegates     ,20,,142
16,5,11,8,20,Jheanelle Wilkins,DEM,House of Delegates     ,20,Y,213
16,5,11,8,20,George Zokle,DEM,House of Delegates     ,20,,44
16,5,11,8,20,Roger Berliner,DEM,County Executive       ,,,33
16,5,11,8,20,David Blair,DEM,County Executive       ,,,84
16,5,11,8,20,Marc Elrich,DEM,County Executive       ,,Y,161
16,5,11,8,20,Bill Frick,DEM,County Executive       ,,,9
16,5,11,8,20,Rose Krasnow,DEM,County Executive       ,,,49
16,5,11,8,20,George L. Leventhal,DEM,County Executive       ,,,24
16,5,11,8,20,Gabe Albornoz,DEM,County Council At Large,,Y,47
16,5,11,8,20,Rosemary O. Arkoian,DEM,County Council At Large,,,21
16,5,11,8,20,Marilyn Balcombe,DEM,County Council At Large,,,53
16,5,11,8,20,Charles Barkley,DEM,County Council At Large,,,37
16,5,11,8,20,Shruti Bhatnagar,DEM,County Council At Large,,,18
16,5,11,8,20,Cherri L. Branson,DEM,County Council At Large,,,35
16,5,11,8,20,Brandy H. M. Brooks,DEM,County Council At Large,,,86
16,5,11,8,20,Craig Carozza-Caviness,DEM,County Council At Large,,,8
16,5,11,8,20,Ron Colbert,DEM,County Council At Large,,,7
16,5,11,8,20,Bill Conway,DEM,County Council At Large,,,34
16,5,11,8,20,Hoan Dang,DEM,County Council At Large,,,61
16,5,11,8,20,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,14
16,5,11,8,20,Lorna Phillips Forde,DEM,County Council At Large,,,23
16,5,11,8,20,Jill Ortman Fouse,DEM,County Council At Large,,,16
16,5,11,8,20,Loretta Jean Garcia,DEM,County Council At Large,,,49
16,5,11,8,20,Paul S. Geller,DEM,County Council At Large,,,11
16,5,11,8,20,Evan Glass,DEM,County Council At Large,,Y,63
16,5,11,8,20,Richard Gottfried,DEM,County Council At Large,,,9
16,5,11,8,20,Neil H. Greenberger,DEM,County Council At Large,,,5
16,5,11,8,20,Seth Grimes,DEM,County Council At Large,,,9
16,5,11,8,20,Ashwani Jain,DEM,County Council At Large,,,45
16,5,11,8,20,Will Jawando,DEM,County Council At Large,,Y,231
16,5,11,8,20,David V. Lipscomb,DEM,County Council At Large,,,9
16,5,11,8,20,Melissa McKenna,DEM,County Council At Large,,,21
16,5,11,8,20,Danielle Meitiv,DEM,County Council At Large,,,26
16,5,11,8,20,Hans Riemer,DEM,County Council At Large,,Y,130
16,5,11,8,20,Michele Riley,DEM,County Council At Large,,,17
16,5,11,8,20,Graciela Rivera-Oven,DEM,County Council At Large,,,23
16,5,11,8,20,Darwin Romero,DEM,County Council At Large,,,13
16,5,11,8,20,Mohammad Siddique,DEM,County Council At Large,,,32
16,5,11,8,20,Jarrett Smith,DEM,County Council At Large,,,12
16,5,11,8,20,Steve Solomon,DEM,County Council At Large,,,16
16,5,11,8,20,Chris Wilhelm,DEM,County Council At Large,,,81
16,5,11,8,20,Kevin Harris,DEM,County Council         ,5,,86
16,5,11,8,20,Tom Hucker,DEM,County Council         ,5,Y,200
16,5,11,8,20,Kenge Malikidogo-Fludd,DEM,County Council         ,5,,41
16,5,11,8,20,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,209
16,5,11,8,20,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,236
16,5,11,8,20,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,226
16,5,11,8,20,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,230
16,5,11,8,20,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,199
16,5,11,8,20,David W. Lease,DEM,Judge of the Circuit Court,6,Y,177
16,5,11,8,20,Marylin Pierre,DEM,Judge of the Circuit Court,6,,178
16,5,11,8,20,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,196
16,5,11,8,20,John McCarthy,DEM,State's Attorney       ,,Y,292
16,5,11,8,20,Alan S. Bowser,DEM,Clerk Circuit Court,,,102
16,5,11,8,20,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,184
16,5,11,8,20,Joseph M. Griffin,DEM,Register of Wills      ,,Y,281
16,5,11,8,20,Darren Mark Popkin,DEM,Sheriff                ,,Y,283
16,5,11,8,20,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,173
16,5,11,8,20,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,168
16,5,11,8,20,Martine Laney,DEM,DEM Cent Comm Female At Large,,,103
16,5,11,8,20,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,154
16,5,11,8,20,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,170
16,5,11,8,20,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,134
16,5,11,8,20,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,90
16,5,11,8,20,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,59
16,5,11,8,20,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,99
16,5,11,8,20,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,121
16,5,11,8,20,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,91
16,5,11,8,20,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,59
16,5,11,8,20,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,110
16,5,11,8,20,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,103
16,5,11,8,20,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,101
16,5,11,8,20,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,111
16,5,11,8,20,Pamela Francine Luckett,DEM,DEM Cent Comm Female,20,Y,280
16,5,11,8,20,George Neighbors,DEM,DEM Cent Comm Male,20,Y,275
16,5,12,3,14,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,180
16,5,12,3,14,Ralph Jaffe,DEM,Governor / Lt. Governor,,,11
16,5,12,3,14,Ben Jealous,DEM,Governor / Lt. Governor,,Y,245
16,5,12,3,14,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,12
16,5,12,3,14,Valerie Ervin,DEM,Governor / Lt. Governor,,,19
16,5,12,3,14,Rich Madaleno,DEM,Governor / Lt. Governor,,,31
16,5,12,3,14,Alec Ross,DEM,Governor / Lt. Governor,,,11
16,5,12,3,14,Jim Shea,DEM,Governor / Lt. Governor,,,19
16,5,12,3,14,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,29
16,5,12,3,14,Peter Franchot,DEM,Comptroller            ,,Y,515
16,5,12,3,14,Brian E. Frosh,DEM,Attorney General       ,,Y,501
16,5,12,3,14,Ben Cardin,DEM,U.S. Senator           ,,Y,412
16,5,12,3,14,Erik Jetmir,DEM,U.S. Senator           ,,,10
16,5,12,3,14,Chelsea Manning,DEM,U.S. Senator           ,,,34
16,5,12,3,14,Marcia H. Morgan,DEM,U.S. Senator           ,,,20
16,5,12,3,14,Jerome Jerry Segal,DEM,U.S. Senator           ,,,33
16,5,12,3,14,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,10
16,5,12,3,14,Debbie Rica Wilson,DEM,U.S. Senator           ,,,30
16,5,12,3,14,Lih Young,DEM,U.S. Senator           ,,,14
16,5,12,3,14,Adam D. DeMarco,DEM,Representative in Congress,3,,61
16,5,12,3,14,John Rea,DEM,Representative in Congress,3,,22
16,5,12,3,14,Eduardo Rosas,DEM,Representative in Congress,3,,76
16,5,12,3,14,John Sarbanes,DEM,Representative in Congress,3,Y,386
16,5,12,3,14,Craig J. Zucker,DEM,State Senator          ,14,Y,515
16,5,12,3,14,Anne R. Kaiser,DEM,House of Delegates     ,14,Y,445
16,5,12,3,14,Eric Luedtke,DEM,House of Delegates     ,14,Y,332
16,5,12,3,14,Pamela Queen,DEM,House of Delegates     ,14,Y,423
16,5,12,3,14,Paul Ransom,DEM,House of Delegates     ,14,,166
16,5,12,3,14,Roger Berliner,DEM,County Executive       ,,,56
16,5,12,3,14,David Blair,DEM,County Executive       ,,,185
16,5,12,3,14,Marc Elrich,DEM,County Executive       ,,Y,170
16,5,12,3,14,Bill Frick,DEM,County Executive       ,,,7
16,5,12,3,14,Rose Krasnow,DEM,County Executive       ,,,89
16,5,12,3,14,George L. Leventhal,DEM,County Executive       ,,,52
16,5,12,3,14,Gabe Albornoz,DEM,County Council At Large,,Y,64
16,5,12,3,14,Rosemary O. Arkoian,DEM,County Council At Large,,,44
16,5,12,3,14,Marilyn Balcombe,DEM,County Council At Large,,,69
16,5,12,3,14,Charles Barkley,DEM,County Council At Large,,,31
16,5,12,3,14,Shruti Bhatnagar,DEM,County Council At Large,,,32
16,5,12,3,14,Cherri L. Branson,DEM,County Council At Large,,,81
16,5,12,3,14,Brandy H. M. Brooks,DEM,County Council At Large,,,178
16,5,12,3,14,Craig Carozza-Caviness,DEM,County Council At Large,,,10
16,5,12,3,14,Ron Colbert,DEM,County Council At Large,,,14
16,5,12,3,14,Bill Conway,DEM,County Council At Large,,,54
16,5,12,3,14,Hoan Dang,DEM,County Council At Large,,,71
16,5,12,3,14,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,19
16,5,12,3,14,Lorna Phillips Forde,DEM,County Council At Large,,,42
16,5,12,3,14,Jill Ortman Fouse,DEM,County Council At Large,,,46
16,5,12,3,14,Loretta Jean Garcia,DEM,County Council At Large,,,67
16,5,12,3,14,Paul S. Geller,DEM,County Council At Large,,,13
16,5,12,3,14,Evan Glass,DEM,County Council At Large,,Y,95
16,5,12,3,14,Richard Gottfried,DEM,County Council At Large,,,8
16,5,12,3,14,Neil H. Greenberger,DEM,County Council At Large,,,43
16,5,12,3,14,Seth Grimes,DEM,County Council At Large,,,20
16,5,12,3,14,Ashwani Jain,DEM,County Council At Large,,,169
16,5,12,3,14,Will Jawando,DEM,County Council At Large,,Y,224
16,5,12,3,14,David V. Lipscomb,DEM,County Council At Large,,,13
16,5,12,3,14,Melissa McKenna,DEM,County Council At Large,,,33
16,5,12,3,14,Danielle Meitiv,DEM,County Council At Large,,,26
16,5,12,3,14,Hans Riemer,DEM,County Council At Large,,Y,159
16,5,12,3,14,Michele Riley,DEM,County Council At Large,,,30
16,5,12,3,14,Graciela Rivera-Oven,DEM,County Council At Large,,,30
16,5,12,3,14,Darwin Romero,DEM,County Council At Large,,,14
16,5,12,3,14,Mohammad Siddique,DEM,County Council At Large,,,113
16,5,12,3,14,Jarrett Smith,DEM,County Council At Large,,,20
16,5,12,3,14,Steve Solomon,DEM,County Council At Large,,,25
16,5,12,3,14,Chris Wilhelm,DEM,County Council At Large,,,190
16,5,12,3,14,Kevin Harris,DEM,County Council         ,5,,158
16,5,12,3,14,Tom Hucker,DEM,County Council         ,5,Y,282
16,5,12,3,14,Kenge Malikidogo-Fludd,DEM,County Council         ,5,,80
16,5,12,3,14,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,361
16,5,12,3,14,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,419
16,5,12,3,14,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,407
16,5,12,3,14,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,420
16,5,12,3,14,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,336
16,5,12,3,14,David W. Lease,DEM,Judge of the Circuit Court,6,Y,323
16,5,12,3,14,Marylin Pierre,DEM,Judge of the Circuit Court,6,,252
16,5,12,3,14,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,385
16,5,12,3,14,John McCarthy,DEM,State's Attorney       ,,Y,494
16,5,12,3,14,Alan S. Bowser,DEM,Clerk Circuit Court,,,163
16,5,12,3,14,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,346
16,5,12,3,14,Joseph M. Griffin,DEM,Register of Wills      ,,Y,488
16,5,12,3,14,Darren Mark Popkin,DEM,Sheriff                ,,Y,477
16,5,12,3,14,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,283
16,5,12,3,14,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,269
16,5,12,3,14,Martine Laney,DEM,DEM Cent Comm Female At Large,,,184
16,5,12,3,14,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,291
16,5,12,3,14,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,296
16,5,12,3,14,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,247
16,5,12,3,14,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,174
16,5,12,3,14,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,120
16,5,12,3,14,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,194
16,5,12,3,14,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,218
16,5,12,3,14,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,143
16,5,12,3,14,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,109
16,5,12,3,14,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,170
16,5,12,3,14,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,167
16,5,12,3,14,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,160
16,5,12,3,14,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,182
16,5,12,3,14,Mimi Hassanein,DEM,DEM Cent Comm Female,14,Y,484
16,5,12,3,14,Arthur Edmunds,DEM,DEM Cent Comm Male,14,Y,481
16,5,13,3,20,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,132
16,5,13,3,20,Ralph Jaffe,DEM,Governor / Lt. Governor,,,10
16,5,13,3,20,Ben Jealous,DEM,Governor / Lt. Governor,,Y,155
16,5,13,3,20,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,10
16,5,13,3,20,Valerie Ervin,DEM,Governor / Lt. Governor,,,7
16,5,13,3,20,Rich Madaleno,DEM,Governor / Lt. Governor,,,19
16,5,13,3,20,Alec Ross,DEM,Governor / Lt. Governor,,,13
16,5,13,3,20,Jim Shea,DEM,Governor / Lt. Governor,,,8
16,5,13,3,20,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,11
16,5,13,3,20,Peter Franchot,DEM,Comptroller            ,,Y,311
16,5,13,3,20,Brian E. Frosh,DEM,Attorney General       ,,Y,318
16,5,13,3,20,Ben Cardin,DEM,U.S. Senator           ,,Y,256
16,5,13,3,20,Erik Jetmir,DEM,U.S. Senator           ,,,14
16,5,13,3,20,Chelsea Manning,DEM,U.S. Senator           ,,,24
16,5,13,3,20,Marcia H. Morgan,DEM,U.S. Senator           ,,,30
16,5,13,3,20,Jerome Jerry Segal,DEM,U.S. Senator           ,,,9
16,5,13,3,20,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,8
16,5,13,3,20,Debbie Rica Wilson,DEM,U.S. Senator           ,,,17
16,5,13,3,20,Lih Young,DEM,U.S. Senator           ,,,7
16,5,13,3,20,Adam D. DeMarco,DEM,Representative in Congress,3,,62
16,5,13,3,20,John Rea,DEM,Representative in Congress,3,,20
16,5,13,3,20,Eduardo Rosas,DEM,Representative in Congress,3,,47
16,5,13,3,20,John Sarbanes,DEM,Representative in Congress,3,Y,218
16,5,13,3,20,Will Smith,DEM,State Senator          ,20,Y,321
16,5,13,3,20,Fatmata Barrie,DEM,House of Delegates     ,20,,243
16,5,13,3,20,Lorig Charkoudian,DEM,House of Delegates     ,20,Y,77
16,5,13,3,20,Malik Lendzondzo,DEM,House of Delegates     ,20,,67
16,5,13,3,20,David Moon,DEM,House of Delegates     ,20,Y,181
16,5,13,3,20,Darian Unger,DEM,House of Delegates     ,20,,93
16,5,13,3,20,Jheanelle Wilkins,DEM,House of Delegates     ,20,Y,213
16,5,13,3,20,George Zokle,DEM,House of Delegates     ,20,,38
16,5,13,3,20,Roger Berliner,DEM,County Executive       ,,,41
16,5,13,3,20,David Blair,DEM,County Executive       ,,,124
16,5,13,3,20,Marc Elrich,DEM,County Executive       ,,Y,137
16,5,13,3,20,Bill Frick,DEM,County Executive       ,,,1
16,5,13,3,20,Rose Krasnow,DEM,County Executive       ,,,39
16,5,13,3,20,George L. Leventhal,DEM,County Executive       ,,,23
16,5,13,3,20,Gabe Albornoz,DEM,County Council At Large,,Y,57
16,5,13,3,20,Rosemary O. Arkoian,DEM,County Council At Large,,,55
16,5,13,3,20,Marilyn Balcombe,DEM,County Council At Large,,,51
16,5,13,3,20,Charles Barkley,DEM,County Council At Large,,,58
16,5,13,3,20,Shruti Bhatnagar,DEM,County Council At Large,,,12
16,5,13,3,20,Cherri L. Branson,DEM,County Council At Large,,,42
16,5,13,3,20,Brandy H. M. Brooks,DEM,County Council At Large,,,96
16,5,13,3,20,Craig Carozza-Caviness,DEM,County Council At Large,,,11
16,5,13,3,20,Ron Colbert,DEM,County Council At Large,,,11
16,5,13,3,20,Bill Conway,DEM,County Council At Large,,,39
16,5,13,3,20,Hoan Dang,DEM,County Council At Large,,,46
16,5,13,3,20,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,6
16,5,13,3,20,Lorna Phillips Forde,DEM,County Council At Large,,,25
16,5,13,3,20,Jill Ortman Fouse,DEM,County Council At Large,,,22
16,5,13,3,20,Loretta Jean Garcia,DEM,County Council At Large,,,65
